Date,Actual_Rain,Forecast
2018-03-17,False,0.0681471060060874
2018-03-18,False,0.0931125263651078
2018-03-19,False,0.0394142338799122
2018-03-20,False,0.0722519315442263
2018-03-21,False,0.1034131756154265
2018-03-22,False,0.0178786385950417
2018-03-23,False,0.0712294198316136
2018-03-24,True,0.0148155823255157
2018-03-25,False,0.0334380775428069
2018-03-26,False,0.1037140109060956
2018-03-27,False,0.1131284801735201
2018-03-28,False,0.0171852082973663
2018-03-29,False,0.01
2018-03-30,False,0.1418629152900712
2018-03-31,False,0.0648390063237953
2018-04-01,False,0.01
2018-04-02,False,0.0554727345717832
2018-04-03,False,0.02240350518363
2018-04-04,False,0.0527287756284479
2018-04-05,False,0.0289277005323327
2018-04-06,False,0.0348714060818609
2018-04-07,False,0.0536048796674971
2018-04-08,False,0.0281975288813806
2018-04-09,False,0.0622058298107087
2018-04-10,False,0.0177577265594295
2018-04-11,False,0.0550676529461471
2018-04-12,False,0.0866837630069523
2018-04-13,True,0.0881313847134442
2018-04-14,False,0.0161839973736891
2018-04-15,False,0.1073119353105515
2018-04-16,False,0.01
2018-04-17,False,0.0314047503927745
2018-04-18,False,0.0711761159319057
2018-04-19,False,0.01
2018-04-20,False,0.01
2018-04-21,False,0.0837918797847314
2018-04-22,False,0.0552227703389645
2018-04-23,False,0.0393187365563099
2018-04-24,False,0.098116724139338
2018-04-25,False,0.0685586687083543
2018-04-26,True,0.0585177830327815
2018-04-27,False,0.0163934008627544
2018-04-28,True,0.0529494030191492
2018-04-29,True,0.01
2018-04-30,True,0.1470977660747681
2018-05-01,True,0.6093576723921775
2018-05-02,True,0.3648042650523714
2018-05-03,True,0.8211255810144747
2018-05-04,True,0.8084603798629153
2018-05-05,True,0.8653619559330086
2018-05-06,True,0.8423426884546873
2018-05-07,True,0.8488720426590479
2018-05-08,True,0.8674244351596265
2018-05-09,True,0.890352696875501
2018-05-10,True,0.9052422892792644
2018-05-11,True,0.8514665841092488
2018-05-12,True,0.8043964537268857
2018-05-13,True,0.8015529129716553
2018-05-14,True,0.839250424444568
2018-05-15,True,0.8395218536295299
2018-05-16,True,0.8886122892342058
2018-05-17,True,0.8425750935847779
2018-05-18,True,0.8199483466547078
2018-05-19,True,0.8863768614205108
2018-05-20,True,0.7965458503327327
2018-05-21,True,0.8301486081370529
2018-05-22,True,0.9392464734804012
2018-05-23,True,0.8260876171419995
2018-05-24,True,0.8102245203640399
2018-05-25,True,0.8705602977815531
2018-05-26,True,0.869387401589318
2018-05-27,True,0.900364682767722
2018-05-28,True,0.8836054214538137
2018-05-29,False,0.8734752598151652
2018-05-30,False,0.7787884670514136
2018-05-31,False,0.6148835506353718
2018-06-01,True,0.3831273873410127
2018-06-02,False,0.176848869262314
2018-06-03,False,0.0965926096582893
2018-06-04,False,0.0345432101469358
2018-06-05,False,0.01
2018-06-06,False,0.1959183086578856
2018-06-07,False,0.0241633631535768
2018-06-08,False,0.0461231088060206
2018-06-09,False,0.0381417225593512
2018-06-10,False,0.0698309127700217
2018-06-11,False,0.0689917146306242
2018-06-12,False,0.0469247210796626
2018-06-13,False,0.1206776486670632
2018-06-14,False,0.0129187230684404
2018-06-15,False,0.0791411308312428
2018-06-16,False,0.0328633147953971
2018-06-17,False,0.1017038053653501
2018-06-18,False,0.01
2018-06-19,False,0.0621666852316408
2018-06-20,False,0.1062824278957243
2018-06-21,False,0.01
2018-06-22,False,0.0699743890901719
2018-06-23,True,0.0402679713522842
2018-06-24,True,0.0178329918653141
2018-06-25,False,0.01
2018-06-26,False,0.01
2018-06-27,True,0.1014599574414703
2018-06-28,True,0.4663051750771457
2018-06-29,True,0.2667376976476696
2018-06-30,True,0.0566822799383521
2018-07-01,True,0.3805144169556688
2018-07-02,True,0.9043460727412612
2018-07-03,True,0.8382319180087464
2018-07-04,True,0.8944153122680815
2018-07-05,True,0.8371727200104327
2018-07-06,True,0.8078841292806294
2018-07-07,True,0.8438088993110338
2018-07-08,True,0.79862732693481
2018-07-09,True,0.7775495380819673
2018-07-10,True,0.8900346699311736
2018-07-11,True,0.8687814581019115
2018-07-12,True,0.7487944279641998
2018-07-13,True,0.8626720851020457
2018-07-14,True,0.8502575049723574
2018-07-15,True,0.80964908879738
2018-07-16,True,0.8367226049050983
2018-07-17,True,0.7344826705785042
2018-07-18,True,0.8472539856150744
2018-07-19,False,0.7881910551408815
2018-07-20,True,0.7596602263559115
2018-07-21,True,0.6565872259647556
2018-07-22,True,0.596721764660435
2018-07-23,True,0.5715636020683151
2018-07-24,True,0.3752032364232845
2018-07-25,True,0.8184588260828999
2018-07-26,True,0.8856822752250955
2018-07-27,True,0.8264564669690774
2018-07-28,True,0.825425083520964
2018-07-29,True,0.8631872993603702
2018-07-30,True,0.8433508052424594
2018-07-31,True,0.7853998336903556
2018-08-01,True,0.8268508079410498
2018-08-02,True,0.8458824710185201
2018-08-03,True,0.815202405159461
2018-08-04,True,0.8240034148560853
2018-08-05,True,0.8225309774877981
2018-08-06,True,0.8284670657343882
2018-08-07,True,0.8508424822076297
2018-08-08,True,0.8757998958127792
2018-08-09,True,0.8423662157629361
2018-08-10,True,0.7829274187144295
2018-08-11,True,0.8093091537961937
2018-08-12,True,0.8066595815720256
2018-08-13,True,0.8295432166822527
2018-08-14,True,0.8081163392635995
2018-08-15,True,0.8293977167163629
2018-08-16,True,0.7992691040242541
2018-08-17,True,0.8989639246489006
2018-08-18,True,0.8407497208792993
2018-08-19,True,0.8542649523130128
2018-08-20,True,0.8024774899819265
2018-08-21,True,0.7916838557158146
2018-08-22,True,0.8639619451287471
2018-08-23,True,0.851194115191004
2018-08-24,True,0.8260063784401437
2018-08-25,True,0.794424289999621
2018-08-26,True,0.7600658787479724
2018-08-27,True,0.8290771751092199
2018-08-28,True,0.756849121039187
2018-08-29,True,0.7932318126949194
2018-08-30,True,0.8229378525684209
2018-08-31,True,0.8925992026727839
2018-09-01,True,0.842205508747893
2018-09-02,True,0.8277806034184975
2018-09-03,True,0.8151194629472062
2018-09-04,True,0.7988943847471813
2018-09-05,True,0.8564135906910081
2018-09-06,True,0.7770378735292717
2018-09-07,True,0.8479206378282257
2018-09-08,True,0.818048699746362
2018-09-09,True,0.8197523262846356
2018-09-10,False,0.827300980595576
2018-09-11,True,0.7111735427710042
2018-09-12,False,0.6628072426194997
2018-09-13,False,0.5138092921196452
2018-09-14,False,0.3142858672734762
2018-09-15,False,0.0844388277536818
2018-09-16,False,0.01
2018-09-17,False,0.0699822370869188
2018-09-18,False,0.0290395358561629
2018-09-19,False,0.0105205436475783
2018-09-20,False,0.0878602744131033
2018-09-21,False,0.0821563296801841
2018-09-22,False,0.112476454823522
2018-09-23,False,0.01
2018-09-24,False,0.0516183377477946
2018-09-25,False,0.0125254140680036
2018-09-26,False,0.079358337574476
2018-09-27,False,0.0844133469071354
2018-09-28,False,0.01
2018-09-29,False,0.047557135109429
2018-09-30,False,0.1342985892675503
2018-10-01,False,0.0170673233838463
2018-10-02,False,0.01
2018-10-03,True,0.0556224564070025
2018-10-04,False,0.01
2018-10-05,False,0.0254613643753681
2018-10-06,False,0.0637282605949709
2018-10-07,False,0.01
2018-10-08,False,0.0606834025810529
2018-10-09,False,0.0288058458739339
2018-10-10,False,0.0318037735862517
2018-10-11,False,0.0291966877975145
2018-10-12,False,0.1095087377785534
2018-10-13,False,0.0639286125527326
2018-10-14,False,0.0556533150338383
2018-10-15,False,0.0179739944951941
2018-10-16,False,0.018319054477275
2018-10-17,False,0.0596947833325444
2018-10-18,False,0.1048386436922549
2018-10-19,False,0.0891132212716482
2018-10-20,False,0.0497181373714502
2018-10-21,False,0.01
2018-10-22,False,0.0653985034212618
2018-10-23,False,0.0411301401217972
2018-10-24,False,0.055748136091213
2018-10-25,False,0.0801931172909604
2018-10-26,False,0.0760796855250215
2018-10-27,False,0.0292895257702869
2018-10-28,False,0.0537844049841348
2018-10-29,False,0.0301938927151327
2018-10-30,False,0.0757432827246535
2018-10-31,False,0.058711037252918
2018-11-01,False,0.0302080160296104
2018-11-02,False,0.02535052147933
2018-11-03,True,0.1268060758926785
2018-11-04,False,0.01
2018-11-05,False,0.0662682125025619
2018-11-06,False,0.01
2018-11-07,False,0.01
2018-11-08,False,0.0544186002163302
2018-11-09,False,0.0723050741111722
2018-11-10,False,0.0185075014182229
2018-11-11,True,0.0177374951976117
2018-11-12,False,0.0349323034164663
2018-11-13,False,0.1021029752884783
2018-11-14,False,0.1283821388537825
2018-11-15,False,0.01
2018-11-16,False,0.0392404545470771
2018-11-17,False,0.0491831199783706
2018-11-18,False,0.0525168836165128
2018-11-19,False,0.0513775475630713
2018-11-20,False,0.037797332082398
2018-11-21,True,0.0559855483809242
2018-11-22,False,0.0631062425735567
2018-11-23,True,0.0621051674150429
2018-11-24,True,0.0520514485759835
2018-11-25,True,0.1589055857036437
2018-11-26,True,0.4754768384767187
2018-11-27,True,0.3070447940549332
2018-11-28,True,0.8301216898340412
2018-11-29,True,0.7969701602315016
2018-11-30,False,0.8401835759559146
2018-12-01,False,0.7201830206502573
2018-12-02,True,0.6099602688166377
2018-12-03,False,0.433807607963834
2018-12-04,True,0.2076126942155471
2018-12-05,False,0.0392950351705855
2018-12-06,True,0.0685723795460438
2018-12-07,True,0.312688318976816
2018-12-08,True,0.200258001837372
2018-12-09,True,0.5063467494453622
2018-12-10,True,0.3743542296595137
2018-12-11,True,0.8173477474155177
2018-12-12,False,0.8517020969404381
2018-12-13,False,0.7523731644167702
2018-12-14,False,0.5883384077044413
2018-12-15,False,0.3040685402406508
2018-12-16,False,0.0244505211953955
2018-12-17,False,0.0466328333597435
2018-12-18,False,0.0380069860052134
2018-12-19,False,0.0139848127092466
2018-12-20,False,0.0503118862927125
2018-12-21,False,0.01
2018-12-22,False,0.0585678300934657
2018-12-23,False,0.0568010599412726
2018-12-24,False,0.0359236491507313
2018-12-25,False,0.1089241016821121
2018-12-26,False,0.0134031494269905
2018-12-27,False,0.1028934546649568
2018-12-28,False,0.1111807017862323
2018-12-29,False,0.0630776581021483
2018-12-30,False,0.0728442717774055
2018-12-31,False,0.0745198345864259
2019-01-01,False,0.078235131895559
2019-01-02,False,0.0588463585075857
2019-01-03,False,0.0149154833862921
2019-01-04,False,0.01
2019-01-05,False,0.01
2019-01-06,False,0.0377223132325719
2019-01-07,False,0.01
2019-01-08,False,0.01
2019-01-09,False,0.0292380911999672
2019-01-10,False,0.0257682321311614
2019-01-11,False,0.0521894739451699
2019-01-12,False,0.0564177143343449
2019-01-13,False,0.0811924630852353
2019-01-14,False,0.0671941436406497
2019-01-15,False,0.0585725314151976
2019-01-16,False,0.0521235708058133
2019-01-17,False,0.0985197804909804
2019-01-18,False,0.0687747451233646
2019-01-19,False,0.0997717126065251
2019-01-20,False,0.0361040943176071
2019-01-21,False,0.0790416431284721
2019-01-22,False,0.0636260186215681
2019-01-23,False,0.0994674135411486
2019-01-24,False,0.0139321573496849
2019-01-25,False,0.0629552235939843
2019-01-26,False,0.01
2019-01-27,False,0.060809379227908
2019-01-28,False,0.0524696875199312
2019-01-29,False,0.0602779591476746
2019-01-30,False,0.0285548621294901
2019-01-31,True,0.0697748869218813
2019-02-01,False,0.0387746331243156
2019-02-02,False,0.01
2019-02-03,False,0.0696130271234251
2019-02-04,False,0.1246067789212334
2019-02-05,False,0.0356472482473683
2019-02-06,False,0.0191670848196736
2019-02-07,False,0.01
2019-02-08,False,0.068486221283196
2019-02-09,False,0.0865778776911907
2019-02-10,False,0.086795645088854
2019-02-11,False,0.0166420732595147
2019-02-12,False,0.01
2019-02-13,False,0.0756662772523681
2019-02-14,False,0.0471101717516378
2019-02-15,False,0.0649092491051722
2019-02-16,False,0.01
2019-02-17,False,0.0797741602859758
2019-02-18,False,0.01
2019-02-19,False,0.0327179620682479
2019-02-20,False,0.01
2019-02-21,False,0.0319995376190039
2019-02-22,False,0.0856285578555217
2019-02-23,False,0.0326544319779357
2019-02-24,False,0.0859295225212521
2019-02-25,False,0.0270614299080641
2019-02-26,False,0.0170514544908898
2019-02-27,False,0.0447745905416043
2019-02-28,False,0.0270181940179822
2019-03-01,False,0.0105022535840802
2019-03-02,False,0.0665571963733077
2019-03-03,False,0.1312684352696266
2019-03-04,False,0.071214820053534
2019-03-05,False,0.087972610901054
2019-03-06,False,0.0804829131785505
2019-03-07,False,0.0615595574512098
2019-03-08,False,0.0419347522162601
2019-03-09,False,0.0241329494713529
2019-03-10,False,0.0492400353457448
2019-03-11,False,0.01
2019-03-12,False,0.0191838202663776
2019-03-13,False,0.085327383186326
2019-03-14,False,0.01
2019-03-15,False,0.0999821775443512
2019-03-16,False,0.0959806806851795
2019-03-17,False,0.0130921117939587
2019-03-18,False,0.1298677571562768
2019-03-19,False,0.0633816336054863
2019-03-20,False,0.0160195540777754
2019-03-21,False,0.0158920119687901
2019-03-22,True,0.0662654376138018
2019-03-23,True,0.0429107375765599
2019-03-24,True,0.043065882793935
2019-03-25,False,0.01
2019-03-26,False,0.2905447942387982
2019-03-27,False,0.5734353227023623
2019-03-28,False,0.3657163355453831
2019-03-29,False,0.0409520654789333
2019-03-30,False,0.0101756393496114
2019-03-31,False,0.01
2019-04-01,False,0.0825947163578554
2019-04-02,False,0.0195150138259682
2019-04-03,False,0.0692277823596109
2019-04-04,False,0.0958912338824381
2019-04-05,False,0.01
2019-04-06,False,0.0910041370079062
2019-04-07,False,0.01
2019-04-08,False,0.0947082910275897
2019-04-09,False,0.01
2019-04-10,False,0.01
2019-04-11,False,0.0595762640015807
2019-04-12,False,0.0481785616048919
2019-04-13,False,0.0429006362413059
2019-04-14,False,0.0436804292218701
2019-04-15,False,0.0875821239359728
2019-04-16,False,0.0289688138755051
2019-04-17,False,0.0768910457547759
2019-04-18,False,0.061636527646147
2019-04-19,False,0.1000386235073661
2019-04-20,False,0.0718838937824642
2019-04-21,False,0.023136010108244
2019-04-22,False,0.0717520338802114
2019-04-23,False,0.01
2019-04-24,False,0.0553952918886145
2019-04-25,False,0.0824270914073145
2019-04-26,False,0.01
2019-04-27,False,0.0668424555351886
2019-04-28,False,0.0483580270678013
2019-04-29,False,0.0583726449608861
2019-04-30,False,0.046128273483911
2019-05-01,False,0.028489820847999
2019-05-02,False,0.0639855743522473
2019-05-03,False,0.1351130035837854
2019-05-04,False,0.0631434822384728
2019-05-05,False,0.01
2019-05-06,False,0.0434685046248385
2019-05-07,False,0.0498121683914832
2019-05-08,False,0.030645117447411
2019-05-09,False,0.0885248017113095
2019-05-10,False,0.0752973414938646
2019-05-11,False,0.0327244138774763
2019-05-12,True,0.0435623068017479
2019-05-13,True,0.0698228871980212
2019-05-14,False,0.0231980738516432
2019-05-15,False,0.0725240072763649
2019-05-16,True,0.1693153917344419
2019-05-17,True,0.5100555466430695
2019-05-18,True,0.2858360517742201
2019-05-19,True,0.1471871227806119
2019-05-20,True,0.4057377682219957
2019-05-21,True,0.8374184436234434
2019-05-22,True,0.8543226675008726
2019-05-23,True,0.77793880266362
2019-05-24,True,0.8228478365706758
2019-05-25,True,0.852406707302554
2019-05-26,True,0.7795936936979571
2019-05-27,True,0.82715466523773
2019-05-28,True,0.9039283376391684
2019-05-29,True,0.8710462005291068
2019-05-30,True,0.8672256002138375
2019-05-31,True,0.8380330404114117
2019-06-01,True,0.8720021263123543
2019-06-02,True,0.8049052630821447
2019-06-03,True,0.7936399557607574
2019-06-04,True,0.7876827806499646
2019-06-05,True,0.8441795329438601
2019-06-06,True,0.8160162621811308
2019-06-07,True,0.8272850364124886
2019-06-08,True,0.8236734543069992
2019-06-09,True,0.8385290808466104
2019-06-10,True,0.8409352730049108
2019-06-11,True,0.8526722317067025
2019-06-12,True,0.8648292776695583
2019-06-13,True,0.8313664931821577
2019-06-14,True,0.8434844149658328
2019-06-15,True,0.8154166265573142
2019-06-16,True,0.7813733744965503
2019-06-17,True,0.9033752206558264
2019-06-18,True,0.8714928785048347
2019-06-19,True,0.8032187404700111
2019-06-20,True,0.7873009045287556
2019-06-21,True,0.7623536597268332
2019-06-22,True,0.778423960898891
2019-06-23,True,0.8403742579359856
2019-06-24,True,0.7886213453210625
2019-06-25,False,0.8705637888256427
2019-06-26,False,0.7676170028581457
2019-06-27,False,0.5996004349689328
2019-06-28,True,0.3298238722675778
2019-06-29,False,0.185279932646379
2019-06-30,False,0.0503436352411095
2019-07-01,True,0.01
2019-07-02,False,0.0456149128571202
2019-07-03,False,0.188750716515142
2019-07-04,False,0.0341630936474515
2019-07-05,False,0.0188744323242377
2019-07-06,False,0.0833947249879122
2019-07-07,False,0.0224044849354082
2019-07-08,False,0.0679089825310382
2019-07-09,False,0.0421785069397166
2019-07-10,False,0.0242844906105691
2019-07-11,False,0.0886246511462135
2019-07-12,False,0.0481534984755462
2019-07-13,False,0.0273697338602269
2019-07-14,False,0.01
2019-07-15,False,0.01
2019-07-16,False,0.0943286838925856
2019-07-17,False,0.0113087672684866
2019-07-18,False,0.0880187577936076
2019-07-19,False,0.0686506242308705
2019-07-20,False,0.0919000484875499
2019-07-21,False,0.0299180222088245
2019-07-22,False,0.0478119577936432
2019-07-23,False,0.1105201633076686
2019-07-24,False,0.0315303939994225
2019-07-25,False,0.0333460374943249
2019-07-26,False,0.1230612123111719
2019-07-27,False,0.0563172178303456
2019-07-28,False,0.0296141813794096
2019-07-29,False,0.01
2019-07-30,False,0.0433141245949424
2019-07-31,False,0.0685422925999463
2019-08-01,False,0.0553623198160585
2019-08-02,False,0.0385595627178385
2019-08-03,False,0.0650821004710462
2019-08-04,False,0.0859981156888173
2019-08-05,False,0.0628679544404894
2019-08-06,False,0.0266644794709995
2019-08-07,False,0.0159092710433594
2019-08-08,False,0.0834117505732919
2019-08-09,False,0.0454956040788384
2019-08-10,False,0.0422576120150632
2019-08-11,False,0.0350116140411437
2019-08-12,False,0.055317778809928
2019-08-13,False,0.0396880056256724
2019-08-14,False,0.028977627351733
2019-08-15,False,0.1441413349609447
2019-08-16,False,0.01
2019-08-17,True,0.02750462104507
2019-08-18,False,0.0392998940988454
2019-08-19,False,0.0920551899557636
2019-08-20,False,0.0686310743835636
2019-08-21,False,0.01
2019-08-22,False,0.044527875620238
2019-08-23,False,0.0342175679280327
2019-08-24,False,0.01
2019-08-25,False,0.0242649530967459
2019-08-26,False,0.0346493712575026
2019-08-27,False,0.0581627985947116
2019-08-28,False,0.0447137301935555
2019-08-29,True,0.0420749611971689
2019-08-30,False,0.0453264053481032
2019-08-31,False,0.0534647039067542
2019-09-01,False,0.0378215259578454
2019-09-02,False,0.0656369044953826
2019-09-03,False,0.0448773709773469
2019-09-04,False,0.1075404354627204
2019-09-05,False,0.0626750974378657
2019-09-06,False,0.0503979420685158
2019-09-07,False,0.0414132165318168
2019-09-08,False,0.0367481305742726
2019-09-09,False,0.01
2019-09-10,False,0.0439285312265166
2019-09-11,False,0.1071856548653758
2019-09-12,False,0.01
2019-09-13,False,0.0723560666813817
2019-09-14,False,0.0448258883129034
2019-09-15,False,0.0318325399902106
2019-09-16,False,0.0908698219362337
2019-09-17,False,0.0418836751262055
2019-09-18,False,0.0579997898566954
2019-09-19,False,0.01
2019-09-20,False,0.0515618506438268
2019-09-21,False,0.0522828760553454
2019-09-22,False,0.01
2019-09-23,False,0.0293402813588854
2019-09-24,False,0.0374453841829079
2019-09-25,False,0.01
2019-09-26,False,0.01
2019-09-27,False,0.01
2019-09-28,False,0.0675561080037324
2019-09-29,False,0.01
2019-09-30,False,0.01
2019-10-01,False,0.01
2019-10-02,False,0.0871638647211987
2019-10-03,False,0.0372991389212214
2019-10-04,False,0.01
2019-10-05,False,0.0622137682238954
2019-10-06,False,0.01
2019-10-07,False,0.0102673852371738
2019-10-08,False,0.0333978336956226
2019-10-09,False,0.0382393261726469
2019-10-10,False,0.0197846387760092
2019-10-11,False,0.0920470000410871
2019-10-12,False,0.0351493800595581
2019-10-13,False,0.0761687455934821
2019-10-14,False,0.0813514005086525
2019-10-15,False,0.0714041766285899
2019-10-16,False,0.0591359212743317
2019-10-17,False,0.033814246220587
2019-10-18,False,0.01
2019-10-19,False,0.070516179021786
2019-10-20,False,0.043399843775329
2019-10-21,False,0.0757737986180365
2019-10-22,False,0.0588238418206093
2019-10-23,False,0.0757074606562936
2019-10-24,True,0.0283048515238357
2019-10-25,False,0.01
2019-10-26,False,0.0952699437960848
2019-10-27,False,0.1429233861753382
2019-10-28,False,0.081629548292121
2019-10-29,False,0.0949456411676666
2019-10-30,False,0.0652293261719969
2019-10-31,False,0.0222390403348164
2019-11-01,False,0.0506770080275842
2019-11-02,False,0.1039800091607478
2019-11-03,False,0.0758927863547212
2019-11-04,False,0.1442583283710114
2019-11-05,False,0.0345466228904558
2019-11-06,False,0.0545448045832594
2019-11-07,False,0.0342917618006213
2019-11-08,True,0.0459004451695979
2019-11-09,False,0.0444161653262725
2019-11-10,False,0.0232655263423785
2019-11-11,False,0.0153530086364274
2019-11-12,False,0.0338883053572741
2019-11-13,False,0.01
2019-11-14,False,0.01
2019-11-15,False,0.0576173160058728
2019-11-16,False,0.056404112012104
2019-11-17,False,0.0471604247328358
2019-11-18,False,0.10355363861726
2019-11-19,False,0.0485776940429661
2019-11-20,False,0.0991307206949548
2019-11-21,False,0.0153626323291425
2019-11-22,False,0.0240600334262654
2019-11-23,False,0.0276721081606688
2019-11-24,False,0.0344146135365893
2019-11-25,False,0.0742008582574193
2019-11-26,False,0.01
2019-11-27,False,0.01
2019-11-28,False,0.0172869548824819
2019-11-29,False,0.0167090679498866
2019-11-30,False,0.0581841947423421
2019-12-01,False,0.0495021960351865
2019-12-02,False,0.0463504278108267
2019-12-03,False,0.01
2019-12-04,False,0.0460051601181543
2019-12-05,False,0.0116553452815977
2019-12-06,False,0.0814599122287994
2019-12-07,False,0.0964576464121654
2019-12-08,False,0.0560306892803286
2019-12-09,False,0.073994849462189
2019-12-10,False,0.0113743276680548
2019-12-11,False,0.0533140948433777
2019-12-12,False,0.0710611472291051
2019-12-13,False,0.0653425537161119
2019-12-14,False,0.0146122133942805
2019-12-15,False,0.01
2019-12-16,False,0.0595668156980879
2019-12-17,False,0.0574161521081008
2019-12-18,False,0.0719726526072466
2019-12-19,False,0.0868940302925885
2019-12-20,False,0.1104957148426904
2019-12-21,False,0.054559822496295
2019-12-22,False,0.01
2019-12-23,False,0.0539715934198805
2019-12-24,False,0.0154530820467352
2019-12-25,False,0.1032571861344074
2019-12-26,False,0.0538026153682871
2019-12-27,False,0.0959707905138479
2019-12-28,False,0.0407634512641654
2019-12-29,False,0.01
2019-12-30,False,0.0426920265044507
2019-12-31,False,0.0294189153833083
2020-01-01,False,0.1111024500188535
2020-01-02,True,0.0584307627212158
2020-01-03,False,0.0525747605000679
2020-01-04,False,0.0839287643750653
2020-01-05,False,0.092572951443316
2020-01-06,False,0.0605827593791214
2020-01-07,False,0.0644216922104201
2020-01-08,False,0.01
2020-01-09,False,0.01
2020-01-10,False,0.0373767917602813
2020-01-11,False,0.0737958572440239
2020-01-12,False,0.1056025088255339
2020-01-13,False,0.0289738118992606
2020-01-14,False,0.0523017341334412
2020-01-15,False,0.0188448004996732
2020-01-16,False,0.0557787180143869
2020-01-17,False,0.021020228255964
2020-01-18,False,0.0536040117344587
2020-01-19,False,0.0389044636874987
2020-01-20,False,0.0494594932575124
2020-01-21,False,0.1133174723047981
2020-01-22,False,0.0347049942661877
2020-01-23,False,0.0177540590919082
2020-01-24,False,0.0706688781549692
2020-01-25,False,0.0920138795762157
2020-01-26,True,0.0595559407123414
2020-01-27,True,0.0304525918224943
2020-01-28,True,0.01
2020-01-29,True,0.1323466132820855
2020-01-30,True,0.3349325707168643
2020-01-31,True,0.7751369613753114
2020-02-01,True,0.7394288766955789
2020-02-02,True,0.7526597645314109
2020-02-03,False,0.8663389861644424
2020-02-04,False,0.7025675311462919
2020-02-05,False,0.6741570989238197
2020-02-06,False,0.3568068215138912
2020-02-07,False,0.1281736409005273
2020-02-08,False,0.0834490418921962
2020-02-09,False,0.0841736451342108
2020-02-10,False,0.0592740490216463
2020-02-11,False,0.1076407906856123
2020-02-12,False,0.0495203098392889
2020-02-13,False,0.0875383658722368
2020-02-14,False,0.0753630089215247
2020-02-15,False,0.0925708563179981
2020-02-16,False,0.0452621244680963
2020-02-17,True,0.0318525994911631
2020-02-18,True,0.0161309612369665
2020-02-19,False,0.01
2020-02-20,False,0.139772020055095
2020-02-21,True,0.1402397682952497
2020-02-22,True,0.497137352973199
2020-02-23,False,0.2766667314439835
2020-02-24,False,0.027176567515568
2020-02-25,False,0.1613668365630384
2020-02-26,True,0.3410792010270645
2020-02-27,False,0.1122515411463212
2020-02-28,False,0.0428105698348447
2020-02-29,True,0.0908311587813562
2020-03-01,False,0.0457461447365251
2020-03-02,False,0.1791335034339039
2020-03-03,False,0.0580825365373853
2020-03-04,False,0.0386178181461475
2020-03-05,False,0.0921750895541605
2020-03-06,False,0.0274717649636943
2020-03-07,False,0.1044358810323735
2020-03-08,False,0.1378105209152141
2020-03-09,False,0.0149284958042532
2020-03-10,False,0.0303460391788991
2020-03-11,False,0.0195155493917551
2020-03-12,False,0.1390568665793357
2020-03-13,False,0.0810025493719388
